	Run number	id	datetime	env_humidity	env_temp	tf_temp1	tf_temp2	tf_temp3	cylinder1_temp	cylinder2_temp	ir_phase_angle	speed	IR %	Temp cyl1	Temp cyl2	Pressure	active_power_p1	active_power_p2	active_power_p3	total_active_power	Humidity	Weight after drying	Drying time	CA_absorbed	Burnt	Shrinkage
13327	24	35249	2019-12-12 20:12:10	34.3	20.62	48.34	86.63	149.64	1819	1896	19800	3.0	72	181.9	189.6	3.0	1077.84	-7019.16	3215.14	-2731.43	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13328	24	35250	2019-12-12 20:12:11	34.3	20.62	48.53	86.4	149.68	1819	1896	19800	3.0	72	181.9	189.6	3.0	1071.27	-7019.16	3216.46	-2724.87	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13329	24	35251	2019-12-12 20:12:12	34.3	20.62	48.66	86.38	149.71	1819	1896	19800	3.0	72	181.9	189.6	3.0	1071.27	-7023.11	3226.97	-2722.24	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13330	24	35252	2019-12-12 20:12:14	34.4	20.62	48.73	86.39	149.67	1819	1896	19800	3.0	72	181.9	189.6	3.0	1079.16	-7023.11	3221.71	-2728.8	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13331	24	35253	2019-12-12 20:12:15	34.3	20.62	48.78	86.31	149.56	1819	1898	19800	3.0	72	181.9	189.8	3.0	1075.22	-7023.11	3219.09	-2710.41	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13332	24	35254	2019-12-12 20:12:16	34.4	20.62	48.8	86.31	149.6	1821	1898	19800	3.0	72	182.1	189.8	3.0	1079.16	-7011.28	3221.71	-2723.55	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13333	24	35255	2019-12-12 20:12:17	34.3	20.62	48.82	86.28	149.66	1821	1898	19800	3.0	72	182.1	189.8	3.0	1071.27	-7012.59	3217.77	-2726.17	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13334	24	35256	2019-12-12 20:12:18	34.3	20.62	48.83	86.33	149.55	1822	1898	19800	3.0	72	182.2	189.8	3.0	1079.16	-7021.79	3216.46	-2715.65	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13335	24	35257	2019-12-12 20:12:19	34.4	20.62	48.93	86.28	149.53	1822	1898	19800	3.0	72	182.2	189.8	3.0	1081.79	-7016.53	3219.09	-2715.65	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13336	24	35258	2019-12-12 20:12:20	34.3	20.62	48.98	86.25	149.39	1822	1898	19800	3.0	72	182.2	189.8	3.0	1088.36	-7013.91	3208.57	-2716.98	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13337	24	35259	2019-12-12 20:12:21	34.4	20.62	49.07	86.16	149.46	1820	1896	19800	3.0	72	182.0	189.6	3.0	1081.79	-7021.79	3208.57	-2718.29	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13338	24	35260	2019-12-12 20:12:22	34.4	20.62	49.17	86.21	149.42	1820	1896	19800	3.0	72	182.0	189.6	3.0	1081.79	-7021.79	3221.71	-2739.32	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13339	24	35261	2019-12-12 20:12:23	34.4	20.62	49.25	86.24	149.2	1820	1896	19800	3.0	72	182.0	189.6	3.0	1085.73	-7023.11	3208.57	-2728.81	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13340	24	35262	2019-12-12 20:12:24	34.3	20.62	49.46	86.19	149.16	1821	1895	19800	3.0	72	182.1	189.5	3.0	1081.79	-7025.74	3211.2	-2732.75	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13341	24	35263	2019-12-12 20:12:25	34.4	20.62	49.49	86.14	149.05	1821	1895	19800	3.0	72	182.1	189.5	3.0	1079.16	-7032.31	3220.4	-2732.75	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13342	24	35264	2019-12-12 20:12:26	34.3	20.62	49.61	85.96	149.1	1821	1895	19800	3.0	72	182.1	189.5	3.0	1087.05	-7038.88	3220.4	-2732.75	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13343	24	35265	2019-12-12 20:12:27	34.3	20.62	49.62	85.84	149.21	1823	1897	19800	3.0	72	182.3	189.7	3.0	1087.05	-7038.88	3228.29	-2723.54	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13344	24	35266	2019-12-12 20:12:28	34.4	20.62	49.71	85.61	149.26	1823	1897	19800	3.0	72	182.3	189.7	3.0	1087.05	-7029.68	3223.03	-2719.6	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13345	24	35267	2019-12-12 20:12:29	34.4	20.62	49.86	85.72	149.39	1823	1897	19800	3.0	72	182.3	189.7	3.0	1083.1	-7024.42	3219.09	-2722.23	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13346	24	35268	2019-12-12 20:12:30	34.5	20.62	50.09	85.57	149.48	1824	1896	19800	3.0	72	182.4	189.6	3.0	1073.9	-7011.28	3221.71	-2715.67	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13347	24	35269	2019-12-12 20:12:31	34.3	20.62	50.32	85.42	149.29	1824	1896	19800	3.0	72	182.4	189.6	3.0	1080.47	-7007.33	3208.57	-2718.29	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13348	24	35270	2019-12-12 20:12:32	34.3	20.62	50.52	85.35	149.22	1824	1896	19800	3.0	72	182.4	189.6	3.0	1094.93	-7017.85	3205.94	-2716.98	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13349	24	35271	2019-12-12 20:12:33	34.5	20.62	50.65	85.33	149.18	1824	1895	19800	3.0	72	182.4	189.5	3.0	1073.9	-7015.22	3208.57	-2732.75	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13350	24	35272	2019-12-12 20:12:34	34.4	20.62	50.71	85.57	149.07	1824	1895	19800	3.0	72	182.4	189.5	3.0	1079.16	-7007.33	3212.51	-2707.77	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13351	24	35273	2019-12-12 20:12:35	34.3	20.62	50.93	85.46	149.05	1824	1895	19800	3.0	72	182.4	189.5	3.0	1085.73	-7000.76	3207.26	-2718.29	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13352	24	35274	2019-12-12 20:12:37	34.3	20.62	51.0	85.46	149.05	1826	1894	19800	3.0	72	182.6	189.4	3.0	1069.96	-7008.65	3220.4	-2728.8	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13353	24	35275	2019-12-12 20:12:38	34.4	20.62	51.0	85.4	148.92	1826	1894	19800	3.0	72	182.6	189.4	3.0	1081.79	-7021.79	3211.2	-2728.8	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13354	24	35276	2019-12-12 20:12:39	34.3	20.62	51.25	85.46	148.67	1826	1894	19800	3.0	72	182.6	189.4	3.0	1066.01	-7015.22	3211.2	-2736.7	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13355	24	35277	2019-12-12 20:12:40	34.3	20.62	51.55	85.4	148.56	1830	1895	19800	3.0	72	183.0	189.5	3.0	1087.05	-7019.16	3212.51	-2715.65	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13356	24	35278	2019-12-12 20:12:41	34.4	20.62	51.77	85.39	148.28	1830	1895	19800	3.0	72	183.0	189.5	3.0	1077.84	-7019.16	3216.46	-2724.87	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13357	24	35279	2019-12-12 20:12:42	34.3	20.62	51.95	85.33	148.02	1833	1895	19800	3.0	72	183.3	189.5	3.0	1077.84	-7011.28	3208.57	-2716.97	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13358	24	35280	2019-12-12 20:12:43	34.3	20.62	52.24	85.24	147.92	1833	1895	19800	3.0	72	183.3	189.5	3.0	1085.73	-7019.16	3216.46	-2707.77	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13359	24	35281	2019-12-12 20:12:44	34.3	20.62	52.42	85.14	147.77	1833	1895	19800	3.0	72	183.3	189.5	3.0	1085.73	-7009.96	3216.46	-2706.46	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13360	24	35282	2019-12-12 20:12:45	34.4	20.62	52.63	85.17	147.42	1834	1894	19800	3.0	72	183.4	189.4	3.0	1092.3	-7009.96	3211.2	-2701.2	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13361	24	35283	2019-12-12 20:12:46	34.3	20.62	52.78	85.12	147.19	1834	1894	19800	3.0	72	183.4	189.4	3.0	1083.1	-6998.13	3202.0	-2713.03	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13362	24	35284	2019-12-12 20:12:47	34.3	20.62	52.78	85.03	147.01	1834	1894	19800	3.0	72	183.4	189.4	3.0	1079.16	-7009.96	3204.63	-2726.17	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13363	24	35285	2019-12-12 20:12:48	34.4	20.62	52.8	84.98	146.77	1836	1893	19800	3.0	72	183.6	189.3	3.0	1088.36	-7006.02	3209.88	-2707.78	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13364	24	35286	2019-12-12 20:12:49	34.4	20.62	52.88	84.9	146.43	1836	1893	19800	3.0	72	183.6	189.3	3.0	1079.16	-6990.25	3199.37	-2711.72	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13365	24	35287	2019-12-12 20:12:50	34.5	20.62	52.92	85.0	145.8	1836	1893	19800	3.0	72	183.6	189.3	3.0	1072.59	-6975.79	3199.37	-2711.72	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13366	24	35288	2019-12-12 20:12:51	34.5	20.62	52.85	85.07	145.45	1839	1893	19800	3.0	72	183.9	189.3	3.0	1076.53	-6987.62	3188.85	-2714.35	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13367	24	35289	2019-12-12 20:12:52	34.5	20.62	52.85	84.9	144.85	1839	1893	19800	3.0	72	183.9	189.3	3.0	1067.33	-6987.62	3208.57	-2702.52	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13368	24	35290	2019-12-12 20:12:53	34.3	20.62	52.87	84.89	144.41	1839	1893	19800	3.0	72	183.9	189.3	3.0	1067.33	-6981.04	3199.37	-2714.34	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13369	24	35291	2019-12-12 20:12:54	34.4	20.62	52.89	85.07	143.67	1842	1892	19800	3.0	72	184.2	189.2	3.0	1087.05	-6994.19	3220.4	-2686.74	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13370	24	35292	2019-12-12 20:12:55	34.5	20.62	53.0	85.32	143.17	1842	1892	19800	3.0	72	184.2	189.2	3.0	1081.79	-7003.39	3204.63	-2716.97	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13371	24	35293	2019-12-12 20:12:56	34.5	20.62	53.12	85.35	142.45	1842	1892	19800	3.0	72	184.2	189.2	3.0	1071.27	-6983.67	3203.31	-2709.09	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13372	24	35294	2019-12-12 20:12:57	34.3	20.62	53.12	85.54	141.25	1845	1892	19800	3.0	72	184.5	189.2	3.0	1067.33	-6983.67	3203.31	-2726.18	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13373	24	35295	2019-12-12 20:12:58	34.4	20.62	53.1	85.85	140.57	1845	1892	19800	3.0	72	184.5	189.2	3.0	1063.39	-7002.08	3212.51	-2726.17	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13374	24	35296	2019-12-12 20:13:00	34.3	20.62	53.03	85.97	139.96	1845	1892	19800	3.0	72	184.5	189.2	3.0	1062.07	-6995.5	3207.26	-2709.1	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13375	24	35297	2019-12-12 20:13:01	34.4	20.62	53.05	86.11	139.24	1848	1890	19800	3.0	72	184.8	189.0	3.0	1080.47	-6999.45	3209.88	-2709.09	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13376	24	35298	2019-12-12 20:13:02	34.5	20.62	53.03	86.3	138.84	1848	1890	19800	3.0	72	184.8	189.0	3.0	1064.7	-6983.67	3209.88	-2709.09	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13377	24	35299	2019-12-12 20:13:03	34.3	20.62	52.95	86.42	138.52	1848	1890	19800	3.0	72	184.8	189.0	3.0	1081.79	-7000.76	3209.88	-2720.92	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13378	24	35300	2019-12-12 20:13:04	34.3	20.62	52.95	86.75	138.13	1851	1889	19800	3.0	72	185.1	188.9	3.0	1073.9	-7000.76	3198.05	-2730.12	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13379	24	35301	2019-12-12 20:13:05	34.3	20.62	52.92	86.99	137.78	1851	1889	19800	3.0	72	185.1	188.9	3.0	1073.9	-7016.53	3212.51	-2727.49	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13380	24	35302	2019-12-12 20:13:06	34.4	20.62	52.89	87.15	137.63	1851	1889	19800	3.0	72	185.1	188.9	3.0	1084.42	-7025.74	3213.83	-2724.87	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13381	24	35303	2019-12-12 20:13:07	34.3	20.62	52.82	87.26	137.45	1854	1888	19800	3.0	72	185.4	188.8	3.0	1080.47	-7020.48	3215.14	-2716.98	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13382	24	35304	2019-12-12 20:13:08	34.5	20.62	52.75	87.25	137.54	1854	1888	19800	3.0	72	185.4	188.8	3.0	1077.84	-7008.65	3213.83	-2716.98	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13383	24	35305	2019-12-12 20:13:09	34.4	20.62	52.65	87.31	137.55	1855	1886	19800	3.0	72	185.5	188.6	3.0	1072.59	-7021.79	3216.46	-2732.74	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13384	24	35306	2019-12-12 20:13:10	34.1	20.62	52.58	87.33	137.46	1855	1886	19800	3.0	72	185.5	188.6	3.0	1094.93	-7009.96	3212.51	-2702.52	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13385	24	35307	2019-12-12 20:13:11	34.4	20.62	52.55	87.29	137.22	1855	1886	19800	3.0	72	185.5	188.6	3.0	1083.1	-7025.74	3226.97	-2715.67	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13386	24	35308	2019-12-12 20:13:12	34.2	20.62	52.44	87.39	136.92	1858	1885	19800	3.0	72	185.8	188.5	3.0	1087.05	-7015.22	3209.88	-2718.29	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13387	24	35309	2019-12-12 20:13:13	34.5	20.62	52.46	87.47	136.65	1858	1885	19800	3.0	72	185.8	188.5	3.0	1089.67	-7025.74	3211.2	-2724.87	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13388	24	35310	2019-12-12 20:13:14	34.6	20.62	52.56	87.61	136.25	1858	1885	19800	3.0	72	185.8	188.5	3.0	1084.42	-6538.07	3211.2	-2724.87	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13389	24	35311	2019-12-12 20:13:15	34.4	20.62	52.58	87.62	135.95	1862	1884	19800	3.0	72	186.2	188.4	3.0	1093.62	-6538.07	3236.17	-2217.48	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13390	24	35312	2019-12-12 20:13:16	34.5	20.62	52.53	87.73	135.32	1862	1884	19800	3.0	72	186.2	188.4	3.0	1093.62	-4103.71	3284.81	274.72	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13391	24	35313	2019-12-12 20:13:17	34.5	20.62	52.58	87.82	134.96	1862	1884	19800	3.0	72	186.2	188.4	3.0	1097.56	-4110.28	3258.52	245.8	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13392	24	35314	2019-12-12 20:13:18	34.2	20.62	52.71	87.99	134.46	1865	1883	19800	3.0	72	186.5	188.3	3.0	1108.08	-4091.88	3274.29	290.49	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13393	24	35315	2019-12-12 20:13:19	34.8	20.62	52.75	88.15	134.18	1865	1883	19800	3.0	72	186.5	188.3	3.0	1113.34	-4099.77	3265.09	278.66	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13394	24	35316	2019-12-12 20:13:20	34.6	20.62	52.82	88.06	133.74	1865	1883	19800	3.0	72	186.5	188.3	3.0	1114.65	-4089.25	3265.09	290.49	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13395	24	35317	2019-12-12 20:13:21	34.6	20.62	53.01	88.21	133.48	1867	1881	19800	3.0	72	186.7	188.1	3.0	1110.71	-4082.68	3276.92	304.95	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13396	24	35318	2019-12-12 20:13:22	34.5	20.62	53.1	88.22	133.46	1867	1881	19800	3.0	72	186.7	188.1	3.0	1112.02	-4081.37	3257.2	287.85	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13397	24	35319	2019-12-12 20:13:24	34.5	20.68	53.14	88.19	133.44	1867	1881	19800	3.0	72	186.7	188.1	3.0	1100.19	-4107.65	3269.03	261.57	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13398	24	35320	2019-12-12 20:13:25	34.3	20.62	53.23	88.25	133.34	1870	1880	19800	3.0	72	187.0	188.0	3.0	1115.96	-4098.45	3276.92	294.43	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13399	24	35321	2019-12-12 20:13:26	34.5	20.62	53.28	88.26	133.42	1870	1880	19800	3.0	72	187.0	188.0	3.0	1119.91	-4095.82	3276.92	294.43	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13400	24	35322	2019-12-12 20:13:27	34.5	20.62	53.37	88.2	133.64	1870	1880	19800	3.0	72	187.0	188.0	3.0	1118.59	-4095.82	3286.12	310.21	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13401	24	35323	2019-12-12 20:13:28	34.2	20.62	53.42	88.06	133.78	1871	1879	19800	3.0	72	187.1	187.9	3.0	1118.59	-4074.79	3267.72	311.52	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13402	24	35324	2019-12-12 20:13:29	34.5	20.68	53.59	87.91	133.91	1871	1879	19800	3.0	72	187.1	187.9	3.0	1119.91	-4098.45	3272.98	294.44	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13403	24	35325	2019-12-12 20:13:30	34.5	20.68	54.21	87.86	133.87	1871	1879	19800	3.0	72	187.1	187.9	3.0	1123.85	-4089.25	3271.66	306.26	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13404	24	35326	2019-12-12 20:13:31	34.5	20.62	56.34	88.1	134.01	1873	1878	19800	3.0	72	187.3	187.8	3.0	1122.54	-4106.34	3276.92	293.12	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13405	24	35327	2019-12-12 20:13:32	34.5	20.62	57.84	87.96	134.11	1873	1878	19800	3.0	72	187.3	187.8	3.0	1109.39	-4108.97	3284.81	285.23	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13406	24	35328	2019-12-12 20:13:33	34.3	20.62	59.21	87.75	134.21	1878	1879	19800	3.0	72	187.8	187.9	3.0	1106.76	-4085.31	3255.89	277.34	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13407	24	35329	2019-12-12 20:13:34	34.6	20.62	61.01	87.8	134.24	1878	1879	19800	3.0	72	187.8	187.9	3.0	1110.71	-4102.4	3280.86	289.17	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13408	24	35330	2019-12-12 20:13:35	34.6	20.62	62.08	87.7	134.25	1878	1879	19800	3.0	72	187.8	187.9	3.0	1085.73	-4103.71	3269.03	251.05	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13409	24	35331	2019-12-12 20:13:36	34.6	20.62	63.53	87.66	134.21	1880	1878	19800	3.0	72	188.0	187.8	3.0	1104.13	-4097.14	3269.03	251.05	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13410	24	35332	2019-12-12 20:13:37	34.7	20.62	64.17	87.71	134.24	1880	1878	19800	3.0	72	188.0	187.8	3.0	1094.93	-4097.14	3276.92	283.91	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13411	24	35333	2019-12-12 20:13:38	34.6	20.62	64.78	87.73	134.5	1880	1878	19800	3.0	72	188.0	187.8	3.0	1094.93	-4105.03	3251.95	241.85	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13412	24	35334	2019-12-12 20:13:39	34.6	20.62	65.16	87.61	134.57	1882	1878	19800	3.0	72	188.2	187.8	3.0	1109.39	-4103.71	3271.66	277.34	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13413	24	35335	2019-12-12 20:13:40	34.7	20.62	65.69	87.35	134.8	1882	1878	19800	3.0	72	188.2	187.8	3.0	1122.54	-4089.25	3271.66	304.95	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13414	24	35336	2019-12-12 20:13:41	34.7	20.62	66.28	87.22	134.93	1882	1878	19800	3.0	72	188.2	187.8	3.0	1122.54	-4098.45	3275.61	299.7	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13415	24	35337	2019-12-12 20:13:42	34.7	20.62	66.75	87.08	135.25	1884	1876	19800	3.0	72	188.4	187.6	3.0	1100.19	-4101.08	3284.81	283.92	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13416	24	35338	2019-12-12 20:13:43	34.7	20.62	67.22	87.14	135.32	1884	1876	19800	3.0	72	188.4	187.6	3.0	1106.76	-4099.77	3265.09	272.08	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13417	24	35339	2019-12-12 20:13:44	34.7	20.62	67.61	87.1	135.41	1884	1876	19800	3.0	72	188.4	187.6	3.0	1096.25	-4087.94	3265.09	273.4	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13418	24	35340	2019-12-12 20:13:45	34.7	20.62	68.78	86.85	135.69	1881	1873	19800	3.0	72	188.1	187.3	3.0	1125.17	-4093.2	3263.78	295.75	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13419	24	35341	2019-12-12 20:13:46	34.7	20.62	69.37	86.84	135.97	1881	1873	19800	3.0	72	188.1	187.3	3.0	1133.05	-4099.77	3265.09	298.37	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13420	24	35342	2019-12-12 20:13:48	34.7	20.62	69.77	86.52	136.2	1881	1873	19800	3.0	72	188.1	187.3	3.0	1100.19	-4091.88	3267.72	298.37	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13421	24	35343	2019-12-12 20:13:49	34.8	20.62	70.24	86.51	136.27	1881	1871	19800	3.0	72	188.1	187.1	3.0	1100.19	-4087.94	3267.72	276.03	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13422	24	35344	2019-12-12 20:13:50	34.7	20.62	70.57	86.68	136.3	1881	1871	19800	3.0	72	188.1	187.1	3.0	1100.19	-4087.94	3275.61	287.86	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13423	24	35345	2019-12-12 20:13:51	34.8	20.62	70.96	86.89	136.3	1881	1871	19800	3.0	72	188.1	187.1	3.0	1100.19	-4091.88	3257.2	265.51	0.12	15.52	0.2	-0.5406947405	0.0	-28.0
13718	31	35640	2019-12-12 20:18:59	34.7	20.31	24.46	100.1	131.8	1823	1760	19800	3.0	72	182.3	176.0	3.0	995.03	-6716.84	3028.49	-2693.32	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13719	31	35641	2019-12-12 20:19:00	34.7	20.25	24.64	99.92	132.21	1823	1760	19800	3.0	72	182.3	176.0	3.0	1050.24	-6927.15	3152.05	-2724.86	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13720	31	35642	2019-12-12 20:19:01	34.7	20.31	25.04	99.66	132.6	1823	1760	19800	3.0	72	182.3	176.0	3.0	1059.44	-6981.04	3183.6	-2738.0	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13721	31	35643	2019-12-12 20:19:02	34.6	20.31	25.41	99.41	132.81	1824	1758	19800	3.0	72	182.4	175.8	3.0	1068.64	-6982.36	3198.05	-2715.67	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13722	31	35644	2019-12-12 20:19:03	34.7	20.25	26.04	99.12	133.14	1824	1758	19800	3.0	72	182.4	175.8	3.0	1068.64	-6990.25	3202.0	-2719.61	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13723	31	35645	2019-12-12 20:19:04	34.7	20.25	26.37	98.82	133.46	1824	1758	19800	3.0	72	182.4	175.8	3.0	1051.56	-6971.84	3195.43	-2724.85	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13724	31	35646	2019-12-12 20:19:05	34.6	20.25	26.89	98.42	133.86	1825	1758	19800	3.0	72	182.5	175.8	3.0	1066.01	-6990.25	3204.63	-2724.85	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13725	31	35647	2019-12-12 20:19:06	34.7	20.25	27.44	98.15	134.17	1825	1758	19800	3.0	72	182.5	175.8	3.0	1084.42	-6981.04	3190.17	-2723.54	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13726	31	35648	2019-12-12 20:19:07	34.6	20.25	27.7	97.71	134.6	1825	1758	19800	3.0	72	182.5	175.8	3.0	1084.42	-6986.3	3211.2	-2690.68	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13727	31	35649	2019-12-12 20:19:08	34.5	20.25	28.2	97.37	134.91	1824	1756	19800	3.0	72	182.4	175.6	3.0	1073.9	-6991.56	3208.57	-2709.09	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13728	31	35650	2019-12-12 20:19:09	34.5	20.25	28.58	96.91	135.27	1824	1756	19800	3.0	72	182.4	175.6	3.0	1063.39	-6994.19	3221.71	-2709.09	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13729	31	35651	2019-12-12 20:19:10	34.5	20.25	29.07	96.67	135.44	1824	1756	19800	3.0	72	182.4	175.6	3.0	1080.47	-6990.25	3207.26	-2702.52	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13730	31	35652	2019-12-12 20:19:11	34.6	20.25	29.38	96.52	135.64	1826	1755	19800	3.0	72	182.6	175.5	3.0	1069.96	-7002.08	3219.09	-2713.03	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13731	31	35653	2019-12-12 20:19:12	34.5	20.25	29.82	96.42	135.82	1826	1755	19800	3.0	72	182.6	175.5	3.0	1064.7	-6992.87	3209.88	-2718.29	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13732	31	35654	2019-12-12 20:19:13	34.4	20.25	30.06	96.22	136.07	1826	1755	19800	3.0	72	182.6	175.5	3.0	1062.07	-6992.87	3215.14	-2715.66	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13733	31	35655	2019-12-12 20:19:14	34.5	20.25	30.47	96.21	136.05	1829	1755	19800	3.0	72	182.9	175.5	3.0	1077.84	-6992.87	3216.46	-2698.57	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13734	31	35656	2019-12-12 20:19:15	34.4	20.25	30.81	96.2	136.1	1829	1755	19800	3.0	72	182.9	175.5	3.0	1058.13	-6995.5	3199.37	-2738.0	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13735	31	35657	2019-12-12 20:19:16	34.5	20.25	31.12	96.2	136.25	1829	1755	19800	3.0	72	182.9	175.5	3.0	1079.16	-6983.67	3199.37	-2738.0	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13736	31	35658	2019-12-12 20:19:17	34.4	20.25	31.51	96.14	136.28	1831	1755	19800	3.0	72	183.1	175.5	3.0	1067.33	-6983.67	3203.31	-2701.2	0.08	15.6	0.0	-0.4606947405	0.0	27.0
13737	31	35659	2019-12-12 20:19:18	34.5	20.25	32.1	95.87	136.43	1831	1755	19800	3.0	72	183.1	175.5	3.0	1067.33	-6998.13	3208.57	-2722.23	0.08	15.6	0.0	-0.4606947405	0.0	27.0
